,Timestamp,Machine,Temperature,Pressure,PartLength,PartResistance
85,2022-03-08 00:07:00,1,303,100,47.99412802,6.996511342
86,2022-03-08 00:07:05,1,303,100,49.35906761,6.456471954
87,2022-03-08 00:07:10,1,303,100,49.56754842,6.19246936
88,2022-03-08 00:07:15,1,303,100,49.09939179,6.088903918
89,2022-03-08 00:07:20,1,303,100,48.65692434,6.589197098
90,2022-03-08 00:07:25,1,303,100,48.68488081,6.101506921
91,2022-03-08 00:07:30,1,303,100,49.2039305,6.796004503
92,2022-03-08 00:07:35,1,303,100,48.69768002,6.219517347
93,2022-03-08 00:07:40,1,303,100,49.19167489,6.823167033
94,2022-03-08 00:07:45,1,303,100,49.64067988,6.93013219
95,2022-03-08 00:07:50,1,303,100,49.0617182,6.945285393
96,2022-03-08 00:07:55,1,303,100,49.85786786,7.382551258
97,2022-03-08 00:08:00,1,303,100,49.07544538,6.781808889
98,2022-03-08 00:08:05,1,303,100,49.0969208,5.857440582
99,2022-03-08 00:08:10,1,303,100,48.89716324,6.569197647
100,2022-03-08 00:08:15,1,303,100,47.91876324,6.349225107
101,2022-03-08 00:08:20,1,303,100,48.76390462,6.638669447
102,2022-03-08 00:08:25,1,303,100,49.45167737,6.264433551
103,2022-03-08 00:08:30,1,303,100,48.27829176,6.336838537
104,2022-03-08 00:08:35,1,303,100,48.31584417,6.752607576
105,2022-03-08 00:08:40,1,303,100,49.27306062,7.131441398
106,2022-03-08 00:08:45,1,303,100,49.10879912,6.304578916
107,2022-03-08 00:08:50,1,303,100,49.39614921,7.167047754
108,2022-03-08 00:08:55,1,303,100,48.52181379,6.709954146
109,2022-03-08 00:09:00,1,303,100,48.5959047,6.100523366
110,2022-03-08 00:09:05,1,303,100,47.86520366,6.418119504
111,2022-03-08 00:09:10,1,303,100,48.43532175,6.565720285
112,2022-03-08 00:09:15,1,303,100,48.73288618,6.610979718
113,2022-03-08 00:09:20,1,303,100,48.85751802,6.728393874
114,2022-03-08 00:09:25,1,303,100,48.23836449,5.861234301
115,2022-03-08 00:09:30,1,303,100,48.08651738,5.851004208
116,2022-03-08 00:09:35,1,303,100,48.84114197,6.386810068
117,2022-03-08 00:09:40,1,303,100,49.73034804,6.471508022
118,2022-03-08 00:09:45,1,303,100,48.29705461,6.587084015
119,2022-03-08 00:09:50,1,303,100,48.40874582,6.151099126
120,2022-03-08 00:09:55,1,303,100,48.9748362,6.164294919
121,2022-03-08 00:10:00,1,303,100,48.75934078,6.879220338
122,2022-03-08 00:10:05,1,303,100,47.96922847,6.24230912
123,2022-03-08 00:10:10,1,303,100,48.58434766,6.605046918
124,2022-03-08 00:10:15,1,303,100,48.96151418,6.685214269
125,2022-03-08 00:10:20,1,303,100,49.74954961,7.445103518
126,2022-03-08 00:10:25,1,303,100,48.79198891,6.430141173
127,2022-03-08 00:10:30,1,303,100,48.71120834,6.536847452
128,2022-03-08 00:10:35,1,303,100,48.94950638,7.342882687
129,2022-03-08 00:10:40,1,303,100,48.64766151,6.724106291
130,2022-03-08 00:10:45,1,303,100,48.35108054,7.012916576
131,2022-03-08 00:10:50,1,303,100,48.90743367,6.202189805
132,2022-03-08 00:10:55,1,303,100,49.6018584,5.481820278
133,2022-03-08 00:11:00,1,303,100,49.60100285,6.212931897
134,2022-03-08 00:11:05,1,303,100,48.95020057,6.157576425
135,2022-03-08 00:11:10,1,303,100,48.927404,6.864546987
136,2022-03-08 00:11:15,1,303,100,47.68263189,6.234238606
137,2022-03-08 00:11:20,1,303,100,48.77164738,6.879846013
138,2022-03-08 00:11:25,1,303,100,47.91392794,6.152446976
139,2022-03-08 00:11:30,1,303,100,48.7090101,6.653849133
140,2022-03-08 00:11:35,1,303,100,48.78635895,6.157545707
141,2022-03-08 00:11:40,1,303,100,48.41907987,6.949653125
142,2022-03-08 00:11:45,1,303,100,49.07005378,6.931473277
143,2022-03-08 00:11:50,1,303,100,48.45526462,6.433149187
144,2022-03-08 00:11:55,1,303,100,48.0784573,5.748793078
145,2022-03-08 00:12:00,1,303,100,48.82212378,6.572444878
146,2022-03-08 00:12:05,1,303,100,48.3358179,6.51769443
147,2022-03-08 00:12:10,1,303,100,49.12919215,5.974680107
148,2022-03-08 00:12:15,1,303,100,48.73632088,6.692975526
149,2022-03-08 00:12:20,1,303,100,48.804024,6.164683491
150,2022-03-08 00:12:25,1,303,100,48.80214173,6.430852341
151,2022-03-08 00:12:30,1,303,100,49.34325704,7.149726302
152,2022-03-08 00:12:35,1,303,100,48.47036531,6.022168691
153,2022-03-08 00:12:40,1,303,100,48.42474908,7.083655141
154,2022-03-08 00:12:45,1,303,100,48.46653379,7.538178597
155,2022-03-08 00:12:50,1,303,100,48.26355498,6.606703742
156,2022-03-08 00:12:55,1,303,100,49.13533023,6.57516213
157,2022-03-08 00:13:00,1,303,100,48.74801568,6.095405833
158,2022-03-08 00:13:05,1,303,100,48.34688962,6.978251944
159,2022-03-08 00:13:10,1,303,100,49.42834393,6.478032939
160,2022-03-08 00:13:15,1,303,100,48.88657123,6.14158349
161,2022-03-08 00:13:20,1,303,100,49.00543012,6.559845648
162,2022-03-08 00:13:25,1,303,100,47.93707975,6.724945621
163,2022-03-08 00:13:30,1,303,100,48.85919086,6.188973866
164,2022-03-08 00:13:35,1,303,100,48.42930646,6.444316739
165,2022-03-08 00:13:40,1,303,100,48.3569627,6.787406412
166,2022-03-08 00:13:45,1,303,100,47.9259987,6.377812008
167,2022-03-08 00:13:50,1,303,100,49.06215249,6.830488257
168,2022-03-08 00:13:55,1,303,100,47.8144466,6.681714057
169,2022-03-08 00:14:00,1,303,100,49.13971346,6.550523373
170,2022-03-08 00:14:05,1,303,100,48.6701258,6.380197649
171,2022-03-08 00:14:10,1,303,100,48.12651728,6.419420865
172,2022-03-08 00:14:15,1,303,100,48.44053642,6.820166674
173,2022-03-08 00:14:20,1,303,100,49.59717821,6.398651544
174,2022-03-08 00:14:25,1,303,100,48.83271878,6.483303667
175,2022-03-08 00:14:30,1,303,100,49.03646429,6.78347612
176,2022-03-08 00:14:35,1,303,100,49.16122379,6.489669294
177,2022-03-08 00:14:40,1,303,100,49.46084928,6.715200969
178,2022-03-08 00:14:45,1,303,100,48.99686377,6.301317191
179,2022-03-08 00:14:50,1,303,100,48.95465733,6.454671138
180,2022-03-08 00:14:55,1,303,100,49.3898364,6.779145835
181,2022-03-08 00:15:00,1,303,100,49.02673508,6.265095972
182,2022-03-08 00:15:05,1,303,100,48.66483219,6.415798116
183,2022-03-08 00:15:10,1,303,100,48.74358281,6.177848021
184,2022-03-08 00:15:15,1,303,100,48.25087501,6.353458524
185,2022-03-08 00:15:20,1,303,100,49.5653609,6.820670351
186,2022-03-08 00:15:25,1,303,100,49.19379026,6.694561867
187,2022-03-08 00:15:30,1,303,100,49.16720075,6.191665151
188,2022-03-08 00:15:35,1,303,100,48.11789492,5.748612832
189,2022-03-08 00:15:40,1,303,100,48.53991177,6.112081172
190,2022-03-08 00:15:45,1,303,100,48.21240109,6.000107775
191,2022-03-08 00:15:50,1,303,100,48.79876541,6.518833315
192,2022-03-08 00:15:55,1,303,100,48.44903149,6.802521288
193,2022-03-08 00:16:00,1,303,100,48.10527375,6.638990162
194,2022-03-08 00:16:05,1,303,100,48.53050987,6.49610476
195,2022-03-08 00:16:10,1,303,100,48.88833207,5.711173547
196,2022-03-08 00:16:15,1,303,100,48.48411907,6.932700525
197,2022-03-08 00:16:20,1,303,100,48.90828719,6.524870227
198,2022-03-08 00:16:25,1,303,100,48.96788908,6.215026436
199,2022-03-08 00:16:30,1,303,100,48.09859529,6.294749052
200,2022-03-08 00:16:35,1,303,100,49.85367312,6.493100927
201,2022-03-09 00:00:00,1,303,200,48.86670752,5.686411177
202,2022-03-09 00:00:05,1,303,200,48.92094133,6.738214021
203,2022-03-09 00:00:10,1,303,200,48.74197184,6.573421622
204,2022-03-09 00:00:15,1,303,200,48.35531882,5.982331324
205,2022-03-09 00:00:20,1,303,200,48.94728964,5.854832614
206,2022-03-09 00:00:25,1,303,200,48.14649058,6.520579233
207,2022-03-09 00:00:30,1,303,200,49.30092419,5.800430392
208,2022-03-09 00:00:35,1,303,200,48.45444719,6.299767607
209,2022-03-09 00:00:40,1,303,200,48.96118064,6.380965469
210,2022-03-09 00:00:45,1,303,200,48.93312399,6.331281702
211,2022-03-09 00:00:50,1,303,200,48.45447321,7.173822286
212,2022-03-09 00:00:55,1,303,200,48.92859328,6.638185858
213,2022-03-09 00:01:00,1,303,200,48.01580172,6.835539309
214,2022-03-09 00:01:05,1,303,200,49.91487858,5.867419542
215,2022-03-09 00:01:10,1,303,200,48.42740618,7.373319884
216,2022-03-09 00:01:15,1,303,200,48.32952413,6.055221171
217,2022-03-09 00:01:20,1,303,200,48.7717665,7.064377095
218,2022-03-09 00:01:25,1,303,200,49.29067336,7.224994464
219,2022-03-09 00:01:30,1,303,200,48.8556881,6.252923588
220,2022-03-09 00:01:35,1,303,200,48.95134221,6.289797224
221,2022-03-09 00:01:40,1,303,200,49.34493342,6.359154927
222,2022-03-09 00:01:45,1,303,200,48.99118262,6.156696575
223,2022-03-09 00:01:50,1,303,200,48.07211851,6.678454835
224,2022-03-09 00:01:55,1,303,200,48.45988758,6.712563202
225,2022-03-09 00:02:00,1,303,200,48.85528861,6.518518022
226,2022-03-09 00:02:05,1,303,200,48.42986664,6.598228774
227,2022-03-09 00:02:10,1,303,200,50.0651559,6.202334567
228,2022-03-09 00:02:15,1,303,200,49.22951563,6.596257798
229,2022-03-09 00:02:20,1,303,200,49.04824653,6.688263449
230,2022-03-09 00:02:25,1,303,200,48.5599093,6.546975616
231,2022-03-09 00:02:30,1,303,200,49.11526079,6.646748345
232,2022-03-09 00:02:35,1,303,200,49.36833308,6.882227193
233,2022-03-09 00:02:40,1,303,200,49.1748476,6.151707397
234,2022-03-09 00:02:45,1,303,200,49.00642958,6.213654054
235,2022-03-09 00:02:50,1,303,200,47.89220784,6.450540104
236,2022-03-09 00:02:55,1,303,200,47.79987172,6.394618718
237,2022-03-09 00:03:00,1,303,200,48.70939922,6.497584356
238,2022-03-09 00:03:05,1,303,200,48.83247698,6.029163542
239,2022-03-09 00:03:10,1,303,200,47.89965709,7.384348084
240,2022-03-09 00:03:15,1,303,200,48.3068998,6.362476058
241,2022-03-09 00:03:20,1,303,200,48.6342043,5.875530352
242,2022-03-09 00:03:25,1,303,200,48.99349522,6.311813155
243,2022-03-09 00:03:30,1,303,200,48.86611569,7.227007517
244,2022-03-09 00:03:35,1,303,200,48.81175348,6.160430397
245,2022-03-09 00:03:40,1,303,200,48.52013083,6.64475043
246,2022-03-09 00:03:45,1,303,200,48.9629961,6.022252787
247,2022-03-09 00:03:50,1,303,200,48.4614796,6.326633271
248,2022-03-09 00:03:55,1,303,200,49.15011596,6.762510249
249,2022-03-09 00:04:00,1,303,200,48.90200319,6.179393382
250,2022-03-09 00:04:05,1,303,200,48.8842828,6.664385942
251,2022-03-09 00:04:10,1,303,200,47.91785107,5.837750962
252,2022-03-09 00:04:15,1,303,200,48.59020592,6.518720783
253,2022-03-09 00:04:20,1,303,200,48.9587818,6.850077515
254,2022-03-09 00:04:25,1,303,200,48.23872291,5.718149655
255,2022-03-09 00:04:30,1,303,200,48.82077364,6.578903437
256,2022-03-09 00:04:35,1,303,200,48.68927285,5.834263096
257,2022-03-09 00:04:40,1,303,200,49.48426211,6.781247637
258,2022-03-09 00:04:45,1,303,200,49.07868591,6.69081886
259,2022-03-09 00:04:50,1,303,200,49.89354503,6.740833255
260,2022-03-09 00:04:55,1,303,200,48.35895308,6.891645118
261,2022-03-09 00:05:00,1,303,200,48.13533968,6.147077177
262,2022-03-09 00:05:05,1,303,200,47.64841419,6.752406131
263,2022-03-09 00:05:10,1,303,200,49.54919724,6.302628903
264,2022-03-09 00:05:15,1,303,200,48.49006312,6.245780474
265,2022-03-09 00:05:20,1,303,200,48.47200358,6.083897671
266,2022-03-09 00:05:25,1,303,200,49.14763949,6.306218204
267,2022-03-09 00:05:30,1,303,200,48.7027452,6.381109343
268,2022-03-09 00:05:35,1,303,200,48.74818924,6.475584806
269,2022-03-09 00:05:40,1,303,200,48.79758636,6.369456472
270,2022-03-09 00:05:45,1,303,200,49.35132024,5.933601153
271,2022-03-09 00:05:50,1,303,200,49.3074628,6.086012504
272,2022-03-09 00:05:55,1,303,200,48.79905838,6.591239777
273,2022-03-09 00:06:00,1,303,200,49.14911817,6.07261678
274,2022-03-09 00:06:05,1,303,200,48.83465139,7.291503419
275,2022-03-09 00:06:10,1,303,200,49.10551492,6.95742095
276,2022-03-09 00:06:15,1,303,200,49.02167584,5.93165195
277,2022-03-09 00:06:20,1,303,200,47.95977454,6.648890925
278,2022-03-09 00:06:25,1,303,200,49.40167711,6.248278506
279,2022-03-09 00:06:30,1,303,200,49.21655335,6.522688783
280,2022-03-09 00:06:35,1,303,200,48.66289218,6.243217574
281,2022-03-09 00:06:40,1,303,200,48.05235859,6.424064416
282,2022-03-09 00:06:45,1,303,200,48.09003857,6.597212284
283,2022-03-09 00:06:50,1,303,200,48.51934553,6.843574669
284,2022-03-09 00:06:55,1,303,200,48.8961895,6.234704927
285,2022-03-09 00:07:00,1,303,200,49.16956289,5.822292291
286,2022-03-09 00:07:05,1,303,200,48.15800488,6.351119464
287,2022-03-09 00:07:10,1,303,200,48.57017745,6.612813747
288,2022-03-09 00:07:15,1,303,200,48.46353951,6.432171565
289,2022-03-09 00:07:20,1,303,200,49.07080046,6.393593572
290,2022-03-09 00:07:25,1,303,200,48.96150586,6.058300127
291,2022-03-09 00:07:30,1,303,200,48.19183792,6.366598896
292,2022-03-09 00:07:35,1,303,200,48.1721232,6.427599316
293,2022-03-09 00:07:40,1,303,200,49.38024846,6.483112573
294,2022-03-09 00:07:45,1,303,200,48.70539978,6.60229499
295,2022-03-09 00:07:50,1,303,200,49.06623779,6.320916866
296,2022-03-09 00:07:55,1,303,200,49.33193082,6.57005851
297,2022-03-09 00:08:00,1,303,200,48.62019952,5.914099171
298,2022-03-09 00:08:05,1,303,200,48.90258225,6.128503286
299,2022-03-09 00:08:10,1,303,200,48.71553659,6.497235136
300,2022-03-09 00:08:15,1,303,200,48.38482319,6.474221467
301,2022-03-09 00:08:20,1,303,200,48.63697063,6.262725216
302,2022-03-09 00:08:25,1,303,200,48.84918628,6.873504337
303,2022-03-09 00:08:30,1,303,200,48.7859267,6.570817901
304,2022-03-09 00:08:35,1,303,200,48.3738375,6.342082563
305,2022-03-09 00:08:40,1,303,200,48.03139518,6.466350901
306,2022-03-09 00:08:45,1,303,200,48.2373053,6.388255006
307,2022-03-09 00:08:50,1,303,200,49.06209309,6.17427401
308,2022-03-09 00:08:55,1,303,200,48.56548489,6.307100472
309,2022-03-09 00:09:00,1,303,200,48.74188209,6.584428659
310,2022-03-09 00:09:05,1,303,200,48.70605231,6.5152082
311,2022-03-09 00:09:10,1,303,200,48.67311567,6.221925312
312,2022-03-09 00:09:15,1,303,200,48.82993736,6.367018683
313,2022-03-09 00:09:20,1,303,200,47.96460746,6.628505003
314,2022-03-09 00:09:25,1,303,200,49.51645112,6.546683476
315,2022-03-09 00:09:30,1,303,200,48.88792033,6.667056657
316,2022-03-09 00:09:35,1,303,200,48.02050499,6.530578253
317,2022-03-09 00:09:40,1,303,200,48.36668926,5.673932163
318,2022-03-09 00:09:45,1,303,200,48.6205744,6.141279193
319,2022-03-09 00:09:50,1,303,200,48.59573056,6.173184503
320,2022-03-09 00:09:55,1,303,200,48.94925,6.51173442
321,2022-03-09 00:10:00,1,303,200,48.11641812,6.481077752
322,2022-03-09 00:10:05,1,303,200,48.00825837,6.285151899
323,2022-03-09 00:10:10,1,303,200,48.99330259,6.412209732
324,2022-03-09 00:10:15,1,303,200,48.28830285,6.734044164
325,2022-03-09 00:10:20,1,303,200,48.77176727,6.297908747
326,2022-03-09 00:10:25,1,303,200,48.37537549,6.566968892
327,2022-03-09 00:10:30,1,303,200,49.04221879,6.187248077
328,2022-03-09 00:10:35,1,303,200,48.37665592,6.314615469
329,2022-03-09 00:10:40,1,303,200,49.97511598,6.12066955
330,2022-03-09 00:10:45,1,303,200,48.47146981,6.792498908
331,2022-03-09 00:10:50,1,303,200,49.42806532,5.839431826
332,2022-03-09 00:10:55,1,303,200,49.28133979,6.633911673
333,2022-03-09 00:11:00,1,303,200,49.38916241,6.32586735
334,2022-03-09 00:11:05,1,303,200,48.46394391,6.526521033
335,2022-03-09 00:11:10,1,303,200,48.72325716,5.958607242
336,2022-03-09 00:11:15,1,303,200,48.97082042,6.306643961
337,2022-03-09 00:11:20,1,303,200,48.39140208,6.78492712
338,2022-03-09 00:11:25,1,303,200,48.72278248,5.719797068
339,2022-03-09 00:11:30,1,303,200,49.16973501,6.699475242
340,2022-03-09 00:11:35,1,303,200,49.05436687,7.113684719
341,2022-03-09 00:11:40,1,303,200,48.28887463,6.76413038
342,2022-03-09 00:11:45,1,303,200,48.62378792,7.133620427
343,2022-03-09 00:11:50,1,303,200,49.57064448,6.857367805
344,2022-03-09 00:11:55,1,303,200,49.34572381,6.804885717
345,2022-03-09 00:12:00,1,303,200,48.52299106,6.17334017
346,2022-03-09 00:12:05,1,303,200,47.85195255,6.63839447
347,2022-03-09 00:12:10,1,303,200,48.01422823,6.53463788
348,2022-03-09 00:12:15,1,303,200,48.45852795,5.636915824
349,2022-03-09 00:12:20,1,303,200,50.26665213,6.656141926
350,2022-03-09 00:12:25,1,303,200,48.73561609,6.34469239
351,2022-03-09 00:12:30,1,303,200,48.99702845,6.860612515
352,2022-03-09 00:12:35,1,303,200,48.19519137,6.247042624
353,2022-03-09 00:12:40,1,303,200,47.94802741,6.107091237
354,2022-03-09 00:12:45,1,303,200,49.11173803,6.468353506
355,2022-03-09 00:12:50,1,303,200,48.27732122,6.014408422
356,2022-03-09 00:12:55,1,303,200,48.23366818,6.91919173
357,2022-03-09 00:13:00,1,303,200,48.77694315,6.25175529
358,2022-03-09 00:13:05,1,303,200,48.83399038,7.053126127
359,2022-03-09 00:13:10,1,303,200,49.91643582,6.212084577
360,2022-03-09 00:13:15,1,303,200,47.94097808,6.964596465
361,2022-03-09 00:13:20,1,303,200,48.47871448,6.462862125
362,2022-03-09 00:13:25,1,303,200,49.00249361,7.160432672
363,2022-03-09 00:13:30,1,303,200,48.31733117,6.330652064
364,2022-03-09 00:13:35,1,303,200,48.86528044,6.342005304
365,2022-03-09 00:13:40,1,303,200,48.41335621,6.255736828
366,2022-03-09 00:13:45,1,303,200,48.68135799,6.521009488
367,2022-03-09 00:13:50,1,303,200,49.57922998,6.391189148
368,2022-03-09 00:13:55,1,303,200,49.03471942,6.10576306
369,2022-03-09 00:14:00,1,303,200,48.3948891,6.475492377
370,2022-03-09 00:14:05,1,303,200,48.134065,6.725288756
371,2022-03-09 00:14:10,1,303,200,48.78513543,6.49209373
372,2022-03-09 00:14:15,1,303,200,48.83619862,6.683122324
373,2022-03-09 00:14:20,1,303,200,49.04607797,6.492381501
374,2022-03-09 00:14:25,1,303,200,48.73336276,6.029774467
375,2022-03-09 00:14:30,1,303,200,49.39667992,6.629977041
376,2022-03-09 00:14:35,1,303,200,48.44690167,6.087177766
377,2022-03-09 00:14:40,1,303,200,48.82856168,6.026770786
378,2022-03-09 00:14:45,1,303,200,48.85725386,5.676946198
379,2022-03-09 00:14:50,1,303,200,48.9661035,6.108748368
380,2022-03-09 00:14:55,1,303,200,49.40178198,6.60566201
381,2022-03-09 00:15:00,1,303,200,48.77077532,6.853496687
382,2022-03-09 00:15:05,1,303,200,48.54796351,5.332305813
383,2022-03-09 00:15:10,1,303,200,49.13425315,6.637347327
384,2022-03-09 00:15:15,1,303,200,48.60501709,6.112157964
385,2022-03-09 00:15:20,1,303,200,49.27462384,6.89131589
386,2022-03-09 00:15:25,1,303,200,48.53336575,6.517841915
387,2022-03-09 00:15:30,1,303,200,47.85836196,6.399895608
388,2022-03-09 00:15:35,1,303,200,48.83298193,6.496680049
389,2022-03-09 00:15:40,1,303,200,49.53180051,6.207967476
390,2022-03-09 00:15:45,1,303,200,48.05258815,6.836836108
391,2022-03-09 00:15:50,1,303,200,48.93607185,6.762654101
392,2022-03-09 00:15:55,1,303,200,49.1473099,6.203642337
393,2022-03-09 00:16:00,1,303,200,47.93069638,5.85970039
394,2022-03-09 00:16:05,1,303,200,47.88960276,7.079798326
395,2022-03-09 00:16:10,1,303,200,48.84512214,6.875139421
396,2022-03-09 00:16:15,1,303,200,49.73488568,6.374601687
397,2022-03-09 00:16:20,1,303,200,47.97461734,5.745341016
398,2022-03-09 00:16:25,1,303,200,48.15527754,6.486674832
399,2022-03-09 00:16:30,1,303,200,47.5501762,6.371655764
400,2022-03-09 00:16:35,1,303,200,48.71465951,6.73309937
401,2022-03-10 00:00:00,1,303,300,48.42993042,6.253243504
402,2022-03-10 00:00:05,1,303,300,47.93988822,5.809217244
403,2022-03-10 00:00:10,1,303,300,48.25239409,6.236582598
404,2022-03-10 00:00:15,1,303,300,48.73856226,5.746648537
405,2022-03-10 00:00:20,1,303,300,49.05369178,6.407063555
406,2022-03-10 00:00:25,1,303,300,49.0550519,6.823886219
407,2022-03-10 00:00:30,1,303,300,49.14867828,6.406496786
408,2022-03-10 00:00:35,1,303,300,48.84948282,6.304953095
409,2022-03-10 00:00:40,1,303,300,48.90344427,5.72444077
410,2022-03-10 00:00:45,1,303,300,48.72871379,5.960350844
411,2022-03-10 00:00:50,1,303,300,48.18806374,6.671360969
412,2022-03-10 00:00:55,1,303,300,49.49207457,6.378479235
413,2022-03-10 00:01:00,1,303,300,49.40945588,5.741781119
414,2022-03-10 00:01:05,1,303,300,48.90760287,5.962996209
415,2022-03-10 00:01:10,1,303,300,49.06301489,6.106411402
416,2022-03-10 00:01:15,1,303,300,49.02699047,5.845387202
417,2022-03-10 00:01:20,1,303,300,47.71330145,7.100102468
418,2022-03-10 00:01:25,1,303,300,48.79576049,6.156426415
419,2022-03-10 00:01:30,1,303,300,48.30670457,6.552913951
420,2022-03-10 00:01:35,1,303,300,48.55578681,6.188775668
421,2022-03-10 00:01:40,1,303,300,48.82200618,6.24720429
422,2022-03-10 00:01:45,1,303,300,49.02027484,6.188017662
